mode,pattern,injection_rate,offered_load,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,average_link_utilization,adaptive_hops,escape_hops,escape_transitions,escape_hop_fraction,sim_ticks,sim_freq
torus3d_adaptive_escape,torus3d_transpose,0.48,0.24,153600.0,153087.0,152934.0,0.99666015625,0.9990005683042975,0.238959375,2.000405,9.308408,11.308813,2.997149,76.4688,458613.0,53.0,31.0,0.00011555249353560107,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.5,0.25,160000.0,159452.0,159294.0,0.996575,0.9990091061886963,0.248896875,2.00054,9.327169,11.327709,2.99774,79.6578,477777.0,51.0,31.0,0.00010673296667420076,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.52,0.26,166400.0,166081.0,165917.0,0.9980829326923077,0.9990125300305273,0.2592453125,2.000729,9.34378,11.34451,2.99833,82.9793,497723.0,67.0,47.0,0.00013459490949998995,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.54,0.27,172800.0,172452.0,172276.0,0.9979861111111111,0.9989794261591631,0.26918125,2.001039,9.359888,11.360927,2.999443,86.1802,516993.0,79.0,49.0,0.00015278336479252405,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.56,0.28,179200.00000000003,178841.0,178658.0,0.9979966517857142,0.9989767447061916,0.279153125,2.001282,9.375623,11.376904,2.999687,89.3781,536206.0,71.0,53.0,0.00013239426639591106,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.58,0.29,185600.0,185159.0,184968.0,0.997623922413793,0.9989684541394153,0.2890125,2.001476,9.3899,11.391376,3.000551,92.551,555282.0,104.0,72.0,0.00018725715088244933,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.6,0.3,192000.0,191507.0,191311.0,0.9974322916666667,0.9989765387166004,0.2989234375,2.001589,9.402653,11.404242,3.000037,95.7133,574175.0,148.0,100.0,0.00025769471186074737,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.62,0.31,198400.0,197905.0,197702.0,0.9975050403225807,0.9989742553245244,0.308909375,2.001947,9.420542,11.422489,3.000162,98.9154,593377.0,168.0,110.0,0.0002830450934638486,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.64,0.32,204800.0,204392.0,204185.0,0.9980078125,0.9989872402050961,0.3190390625,2.002527,9.435066,11.437593,3.000671,102.1671,612897.0,208.0,143.0,0.00033925673416462104,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.66,0.33,211200.0,210823.0,210610.0,0.9982149621212121,0.9989896738021943,0.329078125,2.002844,9.449665,11.452509,3.000617,105.3811,632120.0,271.0,181.0,0.00042853234786706325,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.68,0.34,217600.00000000003,217326.0,217100.0,0.9987408088235292,0.9989600876103182,0.33921875,2.003478,9.467646,11.471124,3.000111,108.6198,651454.0,326.0,206.0,0.0005001687686029028,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.7,0.35,224000.0,223725.0,223491.0,0.9987723214285714,0.9989540730807912,0.3492046875,2.004515,9.480641,11.485156,2.999217,111.7982,670440.0,332.0,232.0,0.0004949520850601993,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.72,0.36,230400.0,230024.0,229787.0,0.9983680555555555,0.9989696727298021,0.3590421875,2.005153,9.495924,11.501077,2.999604,114.9541,689291.0,455.0,311.0,0.0006596631223667842,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.74,0.37,236800.0,236386.0,236136.0,0.9982516891891892,0.9989424077568045,0.3689625,2.005971,9.513361,11.519332,2.999763,118.1368,708329.0,526.0,366.0,0.0007420417433748792,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.76,0.38,243200.0,242927.0,242678.0,0.9988774671052632,0.998975000720381,0.379184375,2.006927,9.533209,11.540135,3.000577,121.4266,728066.0,601.0,401.0,0.0008247937672489628,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.78,0.39,249600.0,249467.0,249207.0,0.9994671474358975,0.9989577779826591,0.3893859375,2.008708,9.552781,11.561489,3.000927,124.7022,747648.0,716.0,463.0,0.0009567536653286369,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.8,0.4,256000.0,255852.0,255586.0,0.999421875,0.998960336444507,0.399353125,2.010196,9.572512,11.582708,3.001064,127.8982,766762.0,794.0,551.0,0.0010344522093501973,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.82,0.41,262400.0,262162.0,261894.0,0.9990929878048781,0.9989777313264318,0.409209375,2.011867,9.587933,11.5998,3.000596,131.0402,785508.0,854.0,580.0,0.0010860138206067944,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.84,0.42,268800.0,268553.0,268272.0,0.9990811011904762,0.9989536516069454,0.419175,2.014116,9.609236,11.623352,3.000716,134.2366,804428.0,1137.0,762.0,0.0014114317280418092,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.86,0.43,275200.0,274926.0,274645.0,0.9990043604651163,0.9989779067821887,0.4291328125,2.01645,9.628091,11.644541,3.000739,137.4238,823463.0,1223.0,820.0,0.0014829886769024817,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.88,0.44,281600.0,281283.0,280987.0,0.9988742897727273,0.998947679027883,0.4390421875,2.020545,9.650859,11.671405,3.001214,140.6136,842430.0,1459.0,982.0,0.0017289003648584115,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.9,0.45,288000.0,287669.0,287367.0,0.9988506944444444,0.9989501823276057,0.4490109375,2.024276,9.67299,11.697265,3.002161,143.8339,861543.0,1774.0,1184.0,0.0020548651306530508,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.92,0.46,294400.0,294137.0,293830.0,0.9991066576086957,0.998956268677521,0.459109375,2.027444,9.697145,11.724589,3.002634,147.0814,880937.0,1933.0,1317.0,0.0021894503154484806,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.94,0.47,300800.0,300672.0,300362.0,0.9995744680851064,0.9989689761600681,0.469315625,2.034076,9.719092,11.753168,3.00259,150.3477,900228.0,2240.0,1519.0,0.0024820824671899725,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.96,0.48,307200.0,306998.0,306681.0,0.9993424479166667,0.998967419983192,0.4791890625,2.037531,9.734672,11.772203,3.002312,153.5007,918854.0,2508.0,1701.0,0.0027220571284685066,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.98,0.49,313600.0,313230.0,312903.0,0.9988201530612245,0.9989560386936117,0.4889109375,2.046864,9.762076,11.808941,3.002771,156.6313,937381.0,2833.0,1907.0,0.0030131438161950363,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,1.0,0.5,320000.0,319601.0,319270.0,0.998753125,0.9989643336535242,0.498859375,2.053118,9.782917,11.836035,3.003063,159.8275,956142.0,3292.0,2189.0,0.003431189638891263,10000.0,2000000000.0
