experiment,pattern,parameter_value,injection_rate,offered_packet_load,offered_flit_load,inj_vnet,packet_size_bytes,flits_per_packet,vcs_per_vnet,router_latency,link_width_bits,packets_injected,packets_received,flits_injected,flits_received,packet_throughput,flit_throughput,delivery_ratio,queueing_latency,network_latency,packet_latency,flit_queueing_latency,flit_network_latency,flit_latency,average_hops,average_link_utilization,sim_ticks,sim_freq
vcs,transpose,8,0.05,0.025,0.025,0,8,1,8,1,128,15968.0,15943.0,15968.0,15943.0,0.0249109375,0.0249109375,0.9984343687374749,2.0,13.582325,15.582325,2.0,13.582325,15.582325,5.247695,11.5682,10000.0,2000000000.0
vcs,transpose,8,0.06,0.03,0.03,0,8,1,8,1,128,19104.0,19069.0,19104.0,19069.0,0.0297953125,0.0297953125,0.9981679229480737,2.0,13.594053,15.594053,2.0,13.594053,15.594053,5.245057,13.8334,10000.0,2000000000.0
vcs,transpose,8,0.07,0.035,0.035,0,8,1,8,1,128,22259.0,22219.0,22259.0,22219.0,0.0347171875,0.0347171875,0.998202974077901,2.0,13.624781,15.624781,2.0,13.624781,15.624781,5.250461,16.129,10000.0,2000000000.0
vcs,transpose,8,0.08,0.04,0.04,0,8,1,8,1,128,25466.0,25421.0,25466.0,25421.0,0.0397203125,0.0397203125,0.9982329380350271,2.0,13.636324,15.636324,2.0,13.636324,15.636324,5.24645,18.4418,10000.0,2000000000.0
vcs,transpose,8,0.09,0.045,0.045,0,8,1,8,1,128,28697.0,28650.0,28697.0,28650.0,0.044765625,0.044765625,0.9983621981391783,2.0,13.637382,15.637382,2.0,13.637382,15.637382,5.237347,20.756,10000.0,2000000000.0
vcs,transpose,8,0.1,0.05,0.05,0,8,1,8,1,128,31948.0,31897.0,31948.0,31897.0,0.0498390625,0.0498390625,0.998403655940904,2.0,13.642662,15.642662,2.0,13.642662,15.642662,5.229395,23.0823,10000.0,2000000000.0
vcs,transpose,8,0.11,0.055,0.055,0,8,1,8,1,128,35122.0,35065.0,35122.0,35065.0,0.0547890625,0.0547890625,0.9983770855873811,2.0,13.666391,15.666391,2.0,13.666391,15.666391,5.230058,25.3773,10000.0,2000000000.0
vcs,transpose,8,0.12,0.06,0.06,0,8,1,8,1,128,38292.0,38230.0,38292.0,38230.0,0.059734375,0.059734375,0.9983808628434138,2.0,13.692179,15.692179,2.0,13.692179,15.692179,5.23118,27.6724,10000.0,2000000000.0
vcs,transpose,8,0.13,0.065,0.065,0,8,1,8,1,128,41433.0,41368.0,41433.0,41368.0,0.0646375,0.0646375,0.9984312021818358,2.0,13.701363,15.701363,2.0,13.701363,15.701363,5.223603,29.9118,10000.0,2000000000.0
vcs,transpose,8,0.14,0.07,0.07,0,8,1,8,1,128,44569.0,44500.0,44569.0,44500.0,0.06953125,0.06953125,0.9984518387219816,2.0,13.727213,15.727213,2.0,13.727213,15.727213,5.224404,32.1788,10000.0,2000000000.0
vcs,transpose,8,0.15,0.075,0.075,0,8,1,8,1,128,47760.0,47687.0,47760.0,47687.0,0.0745109375,0.0745109375,0.9984715242881071,2.0,13.761717,15.761717,2.0,13.761717,15.761717,5.227169,34.4973,10000.0,2000000000.0
vcs,transpose,8,0.16,0.08,0.08,0,8,1,8,1,128,50975.0,50894.0,50975.0,50894.0,0.079521875,0.079521875,0.9984109857773419,2.0,13.805733,15.805733,2.0,13.805733,15.805733,5.232365,36.846,10000.0,2000000000.0
vcs,transpose,8,0.17,0.085,0.085,0,8,1,8,1,128,54179.0,54093.0,54179.0,54093.0,0.0845203125,0.0845203125,0.9984126691153399,2.0,13.842142,15.842142,2.0,13.842142,15.842142,5.234984,39.1767,10000.0,2000000000.0
vcs,transpose,8,0.18,0.09,0.09,0,8,1,8,1,128,57392.0,57301.0,57392.0,57301.0,0.0895328125,0.0895328125,0.9984144131586283,2.0,13.879147,15.879147,2.0,13.879147,15.879147,5.233556,41.493,10000.0,2000000000.0
vcs,transpose,8,0.19,0.095,0.095,0,8,1,8,1,128,60619.0,60520.0,60619.0,60520.0,0.0945625,0.0945625,0.9983668486778073,2.0,13.927065,15.927065,2.0,13.927065,15.927065,5.234997,43.8339,10000.0,2000000000.0
vcs,transpose,8,0.2,0.1,0.1,0,8,1,8,1,128,63806.0,63702.0,63806.0,63702.0,0.099534375,0.099534375,0.9983700592420776,2.0,14.000377,16.000377,2.0,14.000377,16.000377,5.245455,46.2046,10000.0,2000000000.0
vcs,transpose,8,0.21,0.105,0.105,0,8,1,8,1,128,66989.0,66881.0,66989.0,66881.0,0.1045015625,0.1045015625,0.9983877950111212,2.0,14.055247,16.055247,2.0,14.055247,16.055247,5.243851,48.5,10000.0,2000000000.0
vcs,transpose,8,0.22,0.11,0.11,0,8,1,8,1,128,70137.0,70024.0,70137.0,70024.0,0.1094125,0.1094125,0.9983888675021744,2.0,14.120973,16.120973,2.0,14.120973,16.120973,5.24266,50.7697,10000.0,2000000000.0
vcs,transpose,8,0.23,0.115,0.115,0,8,1,8,1,128,73254.0,73135.0,73254.0,73135.0,0.1142734375,0.1142734375,0.9983755153302208,2.0,14.204512,16.204512,2.0,14.204512,16.204512,5.242278,53.0221,10000.0,2000000000.0
vcs,transpose,8,0.24,0.12,0.12,0,8,1,8,1,128,76496.0,76374.0,76496.0,76374.0,0.119334375,0.119334375,0.998405145367078,2.0,14.305235,16.305235,2.0,14.305235,16.305235,5.241103,55.3605,10000.0,2000000000.0
vcs,transpose,8,0.25,0.125,0.125,0,8,1,8,1,128,79713.0,79580.0,79713.0,79580.0,0.12434375,0.12434375,0.9983315143075784,2.0,14.455516,16.455516,2.0,14.455516,16.455516,5.243177,57.7047,10000.0,2000000000.0
vcs,transpose,8,0.26,0.13,0.13,0,8,1,8,1,128,82939.0,82805.0,82939.0,82805.0,0.1293828125,0.1293828125,0.9983843547667562,2.0,14.71003,16.71003,2.0,14.71003,16.71003,5.246374,60.0656,10000.0,2000000000.0
vcs,transpose,8,0.27,0.135,0.135,0,8,1,8,1,128,86166.0,86026.0,86166.0,86026.0,0.134415625,0.134415625,0.9983752292087367,2.0,15.242252,17.242252,2.0,15.242252,17.242252,5.248553,62.4184,10000.0,2000000000.0
vcs,transpose,8,0.28,0.14,0.14,0,8,1,8,1,128,89320.0,89151.0,89320.0,89151.0,0.1392984375,0.1392984375,0.9981079265562024,2.128546,17.196689,19.325235,2.128546,17.196689,19.325235,5.245168,64.6615,10000.0,2000000000.0
vcs,transpose,8,0.29,0.145,0.145,0,8,1,8,1,128,92463.0,92216.0,92463.0,92216.0,0.1440875,0.1440875,0.9973286611942074,6.829596,21.848096,28.677692,6.829596,21.848096,28.677692,5.22944,66.7563,10000.0,2000000000.0
vcs,transpose,8,0.3,0.15,0.15,0,8,1,8,1,128,94970.0,94719.0,94970.0,94719.0,0.1479984375,0.1479984375,0.9973570601242497,35.729526,24.924429,60.653955,35.729526,24.924429,60.653955,5.172204,68.0262,10000.0,2000000000.0
vcs,transpose,8,0.31,0.155,0.155,0,8,1,8,1,128,97445.0,97189.0,97445.0,97189.0,0.1518578125,0.1518578125,0.9973728770075427,55.014796,25.219366,80.234162,55.014796,25.219366,80.234162,5.118686,69.278,10000.0,2000000000.0
vcs,transpose,8,0.32,0.16,0.16,0,8,1,8,1,128,99952.0,99685.0,99952.0,99685.0,0.1557578125,0.1557578125,0.9973287177845366,66.54921,25.867252,92.416462,66.54921,25.867252,92.416462,5.065376,70.5272,10000.0,2000000000.0
vcs,transpose,8,0.33,0.165,0.165,0,8,1,8,1,128,102423.0,102124.0,102423.0,102124.0,0.15956875,0.15956875,0.9970807338195522,72.986183,27.928146,100.91433,72.986183,27.928146,100.91433,5.011535,71.7122,10000.0,2000000000.0
vcs,transpose,8,0.34,0.17,0.17,0,8,1,8,1,128,104632.0,104276.0,104632.0,104276.0,0.16293125,0.16293125,0.9965975992048322,93.499904,32.514184,126.014088,93.499904,32.514184,126.014088,4.953489,72.6222,10000.0,2000000000.0
vcs,transpose,8,0.35,0.175,0.175,0,8,1,8,1,128,106540.0,106184.0,106540.0,106184.0,0.1659125,0.1659125,0.996658532006758,121.638505,32.993577,154.632082,121.638505,32.993577,154.632082,4.885727,73.2272,10000.0,2000000000.0
vcs,transpose,8,0.36,0.18,0.18,0,8,1,8,1,128,108409.0,108045.0,108409.0,108045.0,0.1688203125,0.1688203125,0.9966423451927423,145.941339,32.994789,178.936128,145.941339,32.994789,178.936128,4.818863,73.7861,10000.0,2000000000.0
vcs,transpose,8,0.37,0.185,0.185,0,8,1,8,1,128,110300.0,109930.0,110300.0,109930.0,0.171765625,0.171765625,0.9966455122393473,163.623433,33.143382,196.766815,163.623433,33.143382,196.766815,4.754826,74.3672,10000.0,2000000000.0
vcs,transpose,8,0.38,0.19,0.19,0,8,1,8,1,128,112194.0,111814.0,112194.0,111814.0,0.174709375,0.174709375,0.996613009608357,174.31691,33.465997,207.782907,174.31691,33.465997,207.782907,4.691112,74.9299,10000.0,2000000000.0
vcs,transpose,8,0.39,0.195,0.195,0,8,1,8,1,128,114081.0,113697.0,114081.0,113697.0,0.1776515625,0.1776515625,0.9966339705998369,179.468121,34.263604,213.731726,179.468121,34.263604,213.731726,4.634968,75.5502,10000.0,2000000000.0
vcs,transpose,8,0.4,0.2,0.2,0,8,1,8,1,128,116026.0,115575.0,116026.0,115575.0,0.1805859375,0.1805859375,0.996112940203058,183.637733,36.374328,220.012061,183.637733,36.374328,220.012061,4.576491,76.1339,10000.0,2000000000.0
vcs,transpose,8,0.41,0.205,0.205,0,8,1,8,1,128,117604.0,117134.0,117604.0,117134.0,0.183021875,0.183021875,0.9960035372946499,207.52597,38.958483,246.484454,207.52597,38.958483,246.484454,4.515478,76.4453,10000.0,2000000000.0
vcs,transpose,8,0.42,0.21,0.21,0,8,1,8,1,128,119017.0,118542.0,119017.0,118542.0,0.185221875,0.185221875,0.9960089735079862,235.352162,38.950102,274.302264,235.352162,38.950102,274.302264,4.455535,76.654,10000.0,2000000000.0
vcs,transpose,8,0.43,0.215,0.215,0,8,1,8,1,128,120520.0,120044.0,120520.0,120044.0,0.18756875,0.18756875,0.9960504480584136,260.518268,39.028515,299.546783,260.518268,39.028515,299.546783,4.399387,76.9498,10000.0,2000000000.0
vcs,transpose,8,0.44,0.22,0.22,0,8,1,8,1,128,121940.0,121456.0,121940.0,121456.0,0.189775,0.189775,0.996030834836805,280.973908,38.945824,319.919732,280.973908,38.945824,319.919732,4.34065,77.1415,10000.0,2000000000.0
vcs,transpose,8,0.45,0.225,0.225,0,8,1,8,1,128,123292.0,122807.0,123292.0,122807.0,0.1918859375,0.1918859375,0.9960662492294715,296.067464,38.908507,334.97597,296.067464,38.908507,334.97597,4.284251,77.3069,10000.0,2000000000.0
vcs,transpose,8,0.46,0.23,0.23,0,8,1,8,1,128,124725.0,124236.0,124725.0,124236.0,0.19411875,0.19411875,0.9960793746241732,308.357932,38.901526,347.259458,308.357932,38.901526,347.259458,4.232026,77.553,10000.0,2000000000.0
vcs,transpose,8,0.47,0.235,0.235,0,8,1,8,1,128,126055.0,125557.0,126055.0,125557.0,0.1961828125,0.1961828125,0.996049343540518,315.716686,39.046322,354.763008,315.716686,39.046322,354.763008,4.177226,77.69,10000.0,2000000000.0
vcs,transpose,8,0.48,0.24,0.24,0,8,1,8,1,128,127393.0,126895.0,127393.0,126895.0,0.1982734375,0.1982734375,0.9960908370161626,319.584617,39.302573,358.88719,319.584617,39.302573,358.88719,4.123787,77.8368,10000.0,2000000000.0
vcs,transpose,8,0.49,0.245,0.245,0,8,1,8,1,128,128795.0,128263.0,128795.0,128263.0,0.2004109375,0.2004109375,0.9958694048682014,321.263911,39.879147,361.143058,321.263911,39.879147,361.143058,4.073692,78.0377,10000.0,2000000000.0
vcs,transpose,8,0.5,0.25,0.25,0,8,1,8,1,128,130133.0,129572.0,130133.0,129572.0,0.20245625,0.20245625,0.9956890258427916,328.22342,41.490438,369.713858,328.22342,41.490438,369.713858,4.026827,78.2286,10000.0,2000000000.0
router_latency,uniform_random,1,0.01,0.005,0.005,0,8,1,4,1,128,3165.0,3162.0,3165.0,3162.0,0.004940625,0.004940625,0.9990521327014218,2.0,13.557559,15.557559,2.0,13.557559,15.557559,5.26945,2.2996,10000.0,2000000000.0
router_latency,uniform_random,1,0.02,0.01,0.01,0,8,1,4,1,128,6387.0,6382.0,6387.0,6382.0,0.009971875,0.009971875,0.9992171598559574,2.0,13.579285,15.579285,2.0,13.579285,15.579285,5.271702,4.6424,10000.0,2000000000.0
router_latency,uniform_random,1,0.03,0.015,0.015,0,8,1,4,1,128,9483.0,9471.0,9483.0,9471.0,0.0147984375,0.0147984375,0.9987345776652958,2.0,13.614507,15.614507,2.0,13.614507,15.614507,5.280857,6.9031,10000.0,2000000000.0
router_latency,uniform_random,1,0.04,0.02,0.02,0,8,1,4,1,128,12618.0,12593.0,12618.0,12593.0,0.0196765625,0.0196765625,0.9980187034395308,2.0,13.560947,15.560947,2.0,13.560947,15.560947,5.24728,9.1395,10000.0,2000000000.0
router_latency,uniform_random,1,0.05,0.025,0.025,0,8,1,4,1,128,15980.0,15955.0,15980.0,15955.0,0.0249296875,0.0249296875,0.9984355444305382,2.0,13.526669,15.526669,2.0,13.526669,15.526669,5.221122,11.531,10000.0,2000000000.0
router_latency,uniform_random,1,0.06,0.03,0.03,0,8,1,4,1,128,19131.0,19109.0,19131.0,19109.0,0.0298578125,0.0298578125,0.9988500339762689,2.0,13.623738,15.623738,2.0,13.623738,15.623738,5.258779,13.8817,10000.0,2000000000.0
router_latency,uniform_random,1,0.07,0.035,0.035,0,8,1,4,1,128,22313.0,22280.0,22313.0,22280.0,0.0348125,0.0348125,0.9985210415452875,2.0,13.597756,15.597756,2.0,13.597756,15.597756,5.237522,16.1401,10000.0,2000000000.0
router_latency,uniform_random,1,0.08,0.04,0.04,0,8,1,4,1,128,25513.0,25486.0,25513.0,25486.0,0.039821875,0.039821875,0.9989417159879277,2.0,13.614298,15.614298,2.0,13.614298,15.614298,5.236169,18.4528,10000.0,2000000000.0
router_latency,uniform_random,1,0.09,0.045,0.045,0,8,1,4,1,128,28723.0,28679.0,28723.0,28679.0,0.0448109375,0.0448109375,0.9984681265884483,2.0,13.644269,15.644269,2.0,13.644269,15.644269,5.242547,20.7916,10000.0,2000000000.0
router_latency,uniform_random,1,0.1,0.05,0.05,0,8,1,4,1,128,31970.0,31919.0,31970.0,31919.0,0.0498734375,0.0498734375,0.9984047544573037,2.0,13.711394,15.711394,2.0,13.711394,15.711394,5.266832,23.2156,10000.0,2000000000.0
router_latency,uniform_random,1,0.11,0.055,0.055,0,8,1,4,1,128,35150.0,35109.0,35150.0,35109.0,0.0548578125,0.0548578125,0.9988335704125177,2.0,13.705261,15.705261,2.0,13.705261,15.705261,5.253468,25.4829,10000.0,2000000000.0
router_latency,uniform_random,1,0.12,0.06,0.06,0,8,1,4,1,128,38312.0,38245.0,38312.0,38245.0,0.0597578125,0.0597578125,0.998251200668198,2.0,13.728592,15.728592,2.0,13.728592,15.728592,5.257289,27.7862,10000.0,2000000000.0
router_latency,uniform_random,1,0.13,0.065,0.065,0,8,1,4,1,128,41441.0,41382.0,41441.0,41382.0,0.064659375,0.064659375,0.9985762891822109,2.0,13.700353,15.700353,2.0,13.700353,15.700353,5.232396,29.9574,10000.0,2000000000.0
router_latency,uniform_random,1,0.14,0.07,0.07,0,8,1,4,1,128,44515.0,44455.0,44515.0,44455.0,0.0694609375,0.0694609375,0.9986521397281816,2.0,13.753414,15.753414,2.0,13.753414,15.753414,5.250995,32.2631,10000.0,2000000000.0
router_latency,uniform_random,1,0.15,0.075,0.075,0,8,1,4,1,128,47716.0,47649.0,47716.0,47649.0,0.0744515625,0.0744515625,0.9985958588314192,2.0,13.745934,15.745934,2.0,13.745934,15.745934,5.241327,34.5318,10000.0,2000000000.0
router_latency,uniform_random,1,0.16,0.08,0.08,0,8,1,4,1,128,50920.0,50840.0,50920.0,50840.0,0.0794375,0.0794375,0.9984289080911233,2.0,13.812077,15.812077,2.0,13.812077,15.812077,5.2631,36.9628,10000.0,2000000000.0
router_latency,uniform_random,1,0.17,0.085,0.085,0,8,1,4,1,128,54190.0,54109.0,54190.0,54109.0,0.0845453125,0.0845453125,0.9985052592729285,2.0,13.813913,15.813913,2.0,13.813913,15.813913,5.255041,39.2979,10000.0,2000000000.0
router_latency,uniform_random,1,0.18,0.09,0.09,0,8,1,4,1,128,57428.0,57352.0,57428.0,57352.0,0.0896125,0.0896125,0.9986766037473009,2.0,13.827853,15.827853,2.0,13.827853,15.827853,5.252999,41.6291,10000.0,2000000000.0
router_latency,uniform_random,1,0.19,0.095,0.095,0,8,1,4,1,128,60683.0,60581.0,60683.0,60581.0,0.0946578125,0.0946578125,0.9983191338595653,2.0,13.869778,15.869778,2.0,13.869778,15.869778,5.26373,44.052,10000.0,2000000000.0
router_latency,uniform_random,1,0.2,0.1,0.1,0,8,1,4,1,128,63801.0,63702.0,63801.0,63702.0,0.099534375,0.099534375,0.9984483001833827,2.0,13.890302,15.890302,2.0,13.890302,15.890302,5.264277,46.3196,10000.0,2000000000.0
router_latency,uniform_random,1,0.21,0.105,0.105,0,8,1,4,1,128,67103.0,67011.0,67103.0,67011.0,0.1047046875,0.1047046875,0.9986289733692979,2.0,13.892167,15.892167,2.0,13.892167,15.892167,5.254093,48.6481,10000.0,2000000000.0
router_latency,uniform_random,1,0.22,0.11,0.11,0,8,1,4,1,128,70205.0,70106.0,70205.0,70106.0,0.109540625,0.109540625,0.9985898440282032,2.0,13.869141,15.869141,2.0,13.869141,15.869141,5.231507,50.7419,10000.0,2000000000.0
router_latency,uniform_random,1,0.23,0.115,0.115,0,8,1,4,1,128,73295.0,73185.0,73295.0,73185.0,0.1143515625,0.1143515625,0.9984992154990109,2.0,13.925381,15.925381,2.0,13.925381,15.925381,5.248671,53.0986,10000.0,2000000000.0
router_latency,uniform_random,1,0.24,0.12,0.12,0,8,1,4,1,128,76649.0,76545.0,76649.0,76545.0,0.1196015625,0.1196015625,0.9986431655990293,2.0,13.946528,15.946528,2.0,13.946528,15.946528,5.247959,55.5217,10000.0,2000000000.0
router_latency,uniform_random,1,0.25,0.125,0.125,0,8,1,4,1,128,79865.0,79728.0,79865.0,79728.0,0.124575,0.124575,0.9982846052713955,2.0,13.979919,15.979919,2.0,13.979919,15.979919,5.256108,57.9146,10000.0,2000000000.0
router_latency,uniform_random,1,0.26,0.13,0.13,0,8,1,4,1,128,83161.0,83030.0,83161.0,83030.0,0.129734375,0.129734375,0.9984247423672155,2.0,13.971902,15.971902,2.0,13.971902,15.971902,5.241973,60.1872,10000.0,2000000000.0
router_latency,uniform_random,1,0.27,0.135,0.135,0,8,1,4,1,128,86362.0,86233.0,86362.0,86233.0,0.1347390625,0.1347390625,0.9985062874875524,2.0,14.010448,16.010448,2.0,14.010448,16.010448,5.248374,62.5649,10000.0,2000000000.0
router_latency,uniform_random,1,0.28,0.14,0.14,0,8,1,4,1,128,89543.0,89406.0,89543.0,89406.0,0.139696875,0.139696875,0.9984700088225769,2.0,14.026106,16.026106,2.0,14.026106,16.026106,5.246068,64.8424,10000.0,2000000000.0
router_latency,uniform_random,1,0.29,0.145,0.145,0,8,1,4,1,128,92816.0,92670.0,92816.0,92670.0,0.144796875,0.144796875,0.9984269953456301,2.0,14.066645,16.066645,2.0,14.066645,16.066645,5.252563,67.2784,10000.0,2000000000.0
router_latency,uniform_random,1,0.3,0.15,0.15,0,8,1,4,1,128,96060.0,95916.0,96060.0,95916.0,0.14986875,0.14986875,0.9985009369144284,2.0,14.106958,16.106958,2.0,14.106958,16.106958,5.259592,69.6959,10000.0,2000000000.0
router_latency,uniform_random,1,0.31,0.155,0.155,0,8,1,4,1,128,99232.0,99095.0,99232.0,99095.0,0.1548359375,0.1548359375,0.9986193969687198,2.0,14.110056,16.110056,2.0,14.110056,16.110056,5.248711,71.8869,10000.0,2000000000.0
router_latency,uniform_random,1,0.32,0.16,0.16,0,8,1,4,1,128,102412.0,102256.0,102412.0,102256.0,0.159775,0.159775,0.9984767410069133,2.0,14.161135,16.161135,2.0,14.161135,16.161135,5.260718,74.314,10000.0,2000000000.0
router_latency,uniform_random,1,0.33,0.165,0.165,0,8,1,4,1,128,105628.0,105459.0,105628.0,105459.0,0.1647796875,0.1647796875,0.9984000454424963,2.0,14.147527,16.147527,2.0,14.147527,16.147527,5.239354,76.4231,10000.0,2000000000.0
router_latency,uniform_random,1,0.34,0.17,0.17,0,8,1,4,1,128,108817.0,108636.0,108817.0,108636.0,0.16974375,0.16974375,0.9983366569561741,2.0,14.181505,16.181505,2.0,14.181505,16.181505,5.241715,78.7566,10000.0,2000000000.0
router_latency,uniform_random,1,0.35,0.175,0.175,0,8,1,4,1,128,111998.0,111839.0,111998.0,111839.0,0.1747484375,0.1747484375,0.9985803317916392,2.0,14.199984,16.199984,2.0,14.199984,16.199984,5.24132,81.0546,10000.0,2000000000.0
router_latency,uniform_random,1,0.36,0.18,0.18,0,8,1,4,1,128,115134.0,114954.0,115134.0,114954.0,0.179615625,0.179615625,0.9984366043045495,2.0,14.257625,16.257625,2.0,14.257625,16.257625,5.250135,83.4185,10000.0,2000000000.0
router_latency,uniform_random,1,0.37,0.185,0.185,0,8,1,4,1,128,118176.0,118001.0,118176.0,118001.0,0.1843765625,0.1843765625,0.9985191578662335,2.0,14.282803,16.282803,2.0,14.282803,16.282803,5.248167,85.6051,10000.0,2000000000.0
router_latency,uniform_random,1,0.38,0.19,0.19,0,8,1,4,1,128,121411.0,121207.0,121411.0,121207.0,0.1893859375,0.1893859375,0.9983197568589337,2.0,14.321483,16.321483,2.0,14.321483,16.321483,5.252527,87.9999,10000.0,2000000000.0
router_latency,uniform_random,1,0.39,0.195,0.195,0,8,1,4,1,128,124573.0,124367.0,124573.0,124367.0,0.1943234375,0.1943234375,0.9983463511354788,2.0,14.325159,16.325159,2.0,14.325159,16.325159,5.235287,90.0742,10000.0,2000000000.0
router_latency,uniform_random,1,0.4,0.2,0.2,0,8,1,4,1,128,127850.0,127645.0,127850.0,127645.0,0.1994453125,0.1994453125,0.9983965584669534,2.0,14.393482,16.393482,2.0,14.393482,16.393482,5.24518,92.5788,10000.0,2000000000.0
router_latency,uniform_random,1,0.41,0.205,0.205,0,8,1,4,1,128,130940.0,130735.0,130940.0,130735.0,0.2042734375,0.2042734375,0.9984343974339392,2.0,14.421945,16.421945,2.0,14.421945,16.421945,5.24116,94.761,10000.0,2000000000.0
router_latency,uniform_random,1,0.42,0.21,0.21,0,8,1,4,1,128,134152.0,133956.0,134152.0,133956.0,0.20930625,0.20930625,0.9985389707197806,2.0,14.492393,16.492393,2.0,14.492393,16.492393,5.254419,97.2663,10000.0,2000000000.0
router_latency,uniform_random,1,0.43,0.215,0.215,0,8,1,4,1,128,137408.0,137192.0,137408.0,137192.0,0.2143625,0.2143625,0.9984280391243596,2.000007,14.55235,16.552357,2.000007,14.55235,16.552357,5.260299,99.6966,10000.0,2000000000.0
router_latency,uniform_random,1,0.44,0.22,0.22,0,8,1,4,1,128,140661.0,140451.0,140661.0,140451.0,0.2194546875,0.2194546875,0.9985070488621579,2.0,14.567664,16.567664,2.0,14.567664,16.567664,5.250009,101.9198,10000.0,2000000000.0
router_latency,uniform_random,1,0.45,0.225,0.225,0,8,1,4,1,128,143788.0,143576.0,143788.0,143576.0,0.2243375,0.2243375,0.9985256071438506,2.0,14.614727,16.614727,2.0,14.614727,16.614727,5.251936,104.2168,10000.0,2000000000.0
router_latency,uniform_random,1,0.46,0.23,0.23,0,8,1,4,1,128,146960.0,146737.0,146960.0,146737.0,0.2292765625,0.2292765625,0.9984825802939575,2.000061,14.680878,16.680939,2.000061,14.680878,16.680939,5.252874,106.5255,10000.0,2000000000.0
router_latency,uniform_random,1,0.47,0.235,0.235,0,8,1,4,1,128,150117.0,149898.0,150117.0,149898.0,0.234215625,0.234215625,0.9985411379124283,2.000013,14.721898,16.721911,2.000013,14.721898,16.721911,5.248282,108.7456,10000.0,2000000000.0
router_latency,uniform_random,1,0.48,0.24,0.24,0,8,1,4,1,128,153229.0,152997.0,153229.0,152997.0,0.2390578125,0.2390578125,0.9984859262933257,2.000052,14.799512,16.799565,2.000052,14.799512,16.799565,5.25209,111.0577,10000.0,2000000000.0
router_latency,uniform_random,1,0.49,0.245,0.245,0,8,1,4,1,128,156386.0,156147.0,156386.0,156147.0,0.2439796875,0.2439796875,0.9984717302060286,2.000026,14.867106,16.867132,2.000026,14.867106,16.867132,5.255535,113.3949,10000.0,2000000000.0
router_latency,uniform_random,1,0.5,0.25,0.25,0,8,1,4,1,128,159529.0,159305.0,159529.0,159305.0,0.2489140625,0.2489140625,0.9985958665822515,2.00005,14.905213,16.905263,2.00005,14.905213,16.905263,5.248122,115.5665,10000.0,2000000000.0
router_latency,uniform_random,2,0.01,0.005,0.005,0,8,1,4,2,128,3165.0,3162.0,3165.0,3162.0,0.004940625,0.004940625,0.9990521327014218,2.0,19.819102,21.819102,2.0,19.819102,21.819102,5.26945,2.2992,10000.0,2000000000.0
router_latency,uniform_random,2,0.02,0.01,0.01,0,8,1,4,2,128,6387.0,6378.0,6387.0,6378.0,0.009965625,0.009965625,0.9985908877407234,2.0,19.826748,21.826748,2.0,19.826748,21.826748,5.270147,4.6412,10000.0,2000000000.0
